Line;Time;Floating Point Input 1;Floating Point Input 2;Floating Point Input 3;Floating Point Input 4;Floating Point Input 5;
801;0.8;-0.952979;-4.7649;0.0470207;-1.95298;0.952979;
802;0.801;-0.951057;-4.75528;0.0489435;-1.95106;0.951057;
803;0.802;-0.949096;-4.74548;0.0509039;-1.9491;0.949096;
804;0.803;-0.947098;-4.73549;0.0529017;-1.9471;0.947098;
805;0.804;-0.945063;-4.72532;0.0549369;-1.94506;0.945063;
806;0.805;-0.942991;-4.71495;0.0570095;-1.94299;0.942991;
807;0.806;-0.940881;-4.7044;0.0591192;-1.94088;0.940881;
808;0.807;-0.938734;-4.69367;0.0612661;-1.93873;0.938734;
809;0.808;-0.93655;-4.68275;0.0634501;-1.93655;0.93655;
810;0.809;-0.934329;-4.67164;0.0656711;-1.93433;0.934329;
811;0.81;-0.932071;-4.66036;0.0679289;-1.93207;0.932071;
812;0.811;-0.929776;-4.64888;0.0702235;-1.92978;0.929776;
813;0.812;-0.927445;-4.63723;0.0725548;-1.92745;0.927445;
814;0.813;-0.925077;-4.62539;0.0749228;-1.92508;0.925077;
815;0.814;-0.922673;-4.61336;0.0773273;-1.92267;0.922673;
816;0.815;-0.920232;-4.60116;0.0797682;-1.92023;0.920232;
817;0.816;-0.917755;-4.58877;0.0822454;-1.91775;0.917755;
818;0.817;-0.915241;-4.57621;0.0847588;-1.91524;0.915241;
819;0.818;-0.912692;-4.56346;0.0873084;-1.91269;0.912692;
820;0.819;-0.910106;-4.55053;0.089894;-1.91011;0.910106;
821;0.82;-0.907484;-4.53742;0.0925156;-1.90748;0.907484;
822;0.821;-0.904827;-4.52414;0.0951729;-1.90483;0.904827;
823;0.822;-0.902134;-4.51067;0.097866;-1.90213;0.902134;
824;0.823;-0.899405;-4.49703;0.100595;-1.89941;0.899405;
825;0.824;-0.896641;-4.48321;0.103359;-1.89664;0.896641;
826;0.825;-0.893841;-4.46921;0.106159;-1.89384;0.893841;
827;0.826;-0.891007;-4.45503;0.108993;-1.89101;0.891007;
828;0.827;-0.888136;-4.44068;0.111864;-1.88814;0.888136;
829;0.828;-0.885231;-4.42616;0.114769;-1.88523;0.885231;
830;0.829;-0.882291;-4.41146;0.117709;-1.88229;0.882291;
831;0.83;-0.879316;-4.39658;0.120684;-1.87932;0.879316;
832;0.831;-0.876307;-4.38153;0.123693;-1.87631;0.876307;
833;0.832;-0.873262;-4.36631;0.126738;-1.87326;0.873262;
834;0.833;-0.870184;-4.35092;0.129816;-1.87018;0.870184;
835;0.834;-0.867071;-4.33535;0.132929;-1.86707;0.867071;
836;0.835;-0.863923;-4.31962;0.136077;-1.86392;0.863923;
837;0.836;-0.860742;-4.30371;0.139258;-1.86074;0.860742;
838;0.837;-0.857527;-4.28763;0.142473;-1.85753;0.857527;
839;0.838;-0.854277;-4.27139;0.145723;-1.85428;0.854277;
840;0.839;-0.850994;-4.25497;0.149006;-1.85099;0.850994;
841;0.84;-0.847678;-4.23839;0.152322;-1.84768;0.847678;
842;0.841;-0.844328;-4.22164;0.155672;-1.84433;0.844328;
843;0.842;-0.840945;-4.20472;0.159055;-1.84094;0.840945;
844;0.843;-0.837528;-4.18764;0.162472;-1.83753;0.837528;
845;0.844;-0.834078;-4.17039;0.165922;-1.83408;0.834078;
846;0.845;-0.830596;-4.15298;0.169404;-1.8306;0.830596;
847;0.846;-0.827081;-4.1354;0.172919;-1.82708;0.827081;
848;0.847;-0.823533;-4.11766;0.176467;-1.82353;0.823533;
849;0.848;-0.819952;-4.09976;0.180048;-1.81995;0.819952;
850;0.849;-0.816339;-4.0817;0.183661;-1.81634;0.816339;
851;0.85;-0.812694;-4.06347;0.187306;-1.81269;0.812694;
852;0.851;-0.809017;-4.04508;0.190983;-1.80902;0.809017;
853;0.852;-0.805308;-4.02654;0.194692;-1.80531;0.805308;
854;0.853;-0.801567;-4.00783;0.198433;-1.80157;0.801567;
855;0.854;-0.797794;-3.98897;0.202206;-1.79779;0.797794;
856;0.855;-0.79399;-3.96995;0.20601;-1.79399;0.79399;
857;0.856;-0.790155;-3.95078;0.209845;-1.79016;0.790155;
858;0.857;-0.786288;-3.93144;0.213712;-1.78629;0.786288;
859;0.858;-0.782391;-3.91195;0.217609;-1.78239;0.782391;
860;0.859;-0.778462;-3.89231;0.221538;-1.77846;0.778462;
861;0.86;-0.774503;-3.87252;0.225497;-1.7745;0.774503;
862;0.861;-0.770513;-3.85257;0.229487;-1.77051;0.770513;
863;0.862;-0.766493;-3.83247;0.233507;-1.76649;0.766493;
864;0.863;-0.762443;-3.81221;0.237557;-1.76244;0.762443;
865;0.864;-0.758362;-3.79181;0.241638;-1.75836;0.758362;
866;0.865;-0.754251;-3.77126;0.245749;-1.75425;0.754251;
867;0.866;-0.750111;-3.75056;0.249889;-1.75011;0.750111;
868;0.867;-0.745941;-3.72971;0.254059;-1.74594;0.745941;
869;0.868;-0.741742;-3.70871;0.258258;-1.74174;0.741742;
870;0.869;-0.737513;-3.68757;0.262487;-1.73751;0.737513;
871;0.87;-0.733255;-3.66628;0.266745;-1.73326;0.733255;
872;0.871;-0.728969;-3.64484;0.271031;-1.72897;0.728969;
873;0.872;-0.724653;-3.62327;0.275347;-1.72465;0.724653;
874;0.873;-0.720309;-3.60155;0.279691;-1.72031;0.720309;
875;0.874;-0.715936;-3.57968;0.284064;-1.71594;0.715936;
876;0.875;-0.711536;-3.55768;0.288464;-1.71154;0.711536;
877;0.876;-0.707107;-3.53553;0.292893;-1.70711;0.707107;
878;0.877;-0.70265;-3.51325;0.29735;-1.70265;0.70265;
879;0.878;-0.698165;-3.49083;0.301835;-1.69817;0.698165;
880;0.879;-0.693653;-3.46827;0.306347;-1.69365;0.693653;
881;0.88;-0.689114;-3.44557;0.310886;-1.68911;0.689114;
882;0.881;-0.684547;-3.42274;0.315453;-1.68455;0.684547;
883;0.882;-0.679953;-3.39977;0.320047;-1.67995;0.679953;
884;0.883;-0.675333;-3.37666;0.324667;-1.67533;0.675333;
885;0.884;-0.670686;-3.35343;0.329314;-1.67069;0.670686;
886;0.885;-0.666012;-3.33006;0.333988;-1.66601;0.666012;
887;0.886;-0.661312;-3.30656;0.338688;-1.66131;0.661312;
888;0.887;-0.656586;-3.28293;0.343414;-1.65659;0.656586;
889;0.888;-0.651834;-3.25917;0.348166;-1.65183;0.651834;
890;0.889;-0.647056;-3.23528;0.352944;-1.64706;0.647056;
891;0.89;-0.642253;-3.21126;0.357747;-1.64225;0.642253;
892;0.891;-0.637424;-3.18712;0.362576;-1.63742;0.637424;
893;0.892;-0.63257;-3.16285;0.36743;-1.63257;0.63257;
894;0.893;-0.627691;-3.13846;0.372309;-1.62769;0.627691;
895;0.894;-0.622788;-3.11394;0.377212;-1.62279;0.622788;
896;0.895;-0.61786;-3.0893;0.38214;-1.61786;0.61786;
897;0.896;-0.612907;-3.06454;0.387093;-1.61291;0.612907;
898;0.897;-0.60793;-3.03965;0.39207;-1.60793;0.60793;
899;0.898;-0.60293;-3.01465;0.39707;-1.60293;0.60293;
900;0.899;-0.597905;-2.98952;0.402095;-1.5979;0.597905;
901;0.9;-0.592857;-2.96428;0.407143;-1.59286;0.592857;
902;0.901;-0.587785;-2.93893;0.412215;-1.58779;0.587785;
903;0.902;-0.58269;-2.91345;0.41731;-1.58269;0.58269;
904;0.903;-0.577573;-2.88786;0.422427;-1.57757;0.577573;
905;0.904;-0.572432;-2.86216;0.427568;-1.57243;0.572432;
906;0.905;-0.567269;-2.83634;0.432731;-1.56727;0.567269;
907;0.906;-0.562083;-2.81042;0.437917;-1.56208;0.562083;
908;0.907;-0.556876;-2.78438;0.443124;-1.55688;0.556876;
909;0.908;-0.551646;-2.75823;0.448354;-1.55165;0.551646;
910;0.909;-0.546394;-2.73197;0.453606;-1.54639;0.546394;
911;0.91;-0.541121;-2.70561;0.458879;-1.54112;0.541121;
912;0.911;-0.535827;-2.67913;0.464173;-1.53583;0.535827;
913;0.912;-0.530511;-2.65256;0.469489;-1.53051;0.530511;
914;0.913;-0.525175;-2.62587;0.474825;-1.52517;0.525175;
915;0.914;-0.519817;-2.59909;0.480183;-1.51982;0.519817;
916;0.915;-0.51444;-2.5722;0.48556;-1.51444;0.51444;
917;0.916;-0.509041;-2.54521;0.490959;-1.50904;0.509041;
918;0.917;-0.503623;-2.51812;0.496377;-1.50362;0.503623;
919;0.918;-0.498185;-2.49093;0.501815;-1.49819;0.498185;
920;0.919;-0.492727;-2.46364;0.507273;-1.49273;0.492727;
921;0.92;-0.48725;-2.43625;0.51275;-1.48725;0.48725;
922;0.921;-0.481754;-2.40877;0.518246;-1.48175;0.481754;
923;0.922;-0.476238;-2.38119;0.523762;-1.47624;0.476238;
924;0.923;-0.470704;-2.35352;0.529296;-1.4707;0.470704;
925;0.924;-0.465151;-2.32576;0.534849;-1.46515;0.465151;
926;0.925;-0.45958;-2.2979;0.54042;-1.45958;0.45958;
927;0.926;-0.45399;-2.26995;0.54601;-1.45399;0.45399;
928;0.927;-0.448383;-2.24192;0.551617;-1.44838;0.448383;
929;0.928;-0.442758;-2.21379;0.557242;-1.44276;0.442758;
930;0.929;-0.437116;-2.18558;0.562884;-1.43712;0.437116;
931;0.93;-0.431456;-2.15728;0.568544;-1.43146;0.431456;
932;0.931;-0.425779;-2.1289;0.574221;-1.42578;0.425779;
933;0.932;-0.420086;-2.10043;0.579914;-1.42009;0.420086;
934;0.933;-0.414376;-2.07188;0.585624;-1.41438;0.414376;
935;0.934;-0.408649;-2.04325;0.591351;-1.40865;0.408649;
936;0.935;-0.402906;-2.01453;0.597094;-1.40291;0.402906;
937;0.936;-0.397148;-1.98574;0.602852;-1.39715;0.397148;
938;0.937;-0.391374;-1.95687;0.608626;-1.39137;0.391374;
939;0.938;-0.385584;-1.92792;0.614416;-1.38558;0.385584;
940;0.939;-0.379779;-1.8989;0.620221;-1.37978;0.379779;
941;0.94;-0.373959;-1.8698;0.626041;-1.37396;0.373959;
942;0.941;-0.368125;-1.84062;0.631875;-1.36812;0.368125;
943;0.942;-0.362275;-1.81138;0.637725;-1.36228;0.362275;
944;0.943;-0.356412;-1.78206;0.643588;-1.35641;0.356412;
945;0.944;-0.350534;-1.75267;0.649466;-1.35053;0.350534;
946;0.945;-0.344643;-1.72321;0.655357;-1.34464;0.344643;
947;0.946;-0.338738;-1.69369;0.661262;-1.33874;0.338738;
948;0.947;-0.33282;-1.6641;0.66718;-1.33282;0.33282;
949;0.948;-0.326888;-1.63444;0.673112;-1.32689;0.326888;
950;0.949;-0.320944;-1.60472;0.679056;-1.32094;0.320944;
951;0.95;-0.314987;-1.57493;0.685013;-1.31499;0.314987;
952;0.951;-0.309017;-1.54508;0.690983;-1.30902;0.309017;
953;0.952;-0.303035;-1.51518;0.696965;-1.30304;0.303035;
954;0.953;-0.297042;-1.48521;0.702958;-1.29704;0.297042;
955;0.954;-0.291036;-1.45518;0.708964;-1.29104;0.291036;
956;0.955;-0.285019;-1.4251;0.714981;-1.28502;0.285019;
957;0.956;-0.278991;-1.39496;0.721009;-1.27899;0.278991;
958;0.957;-0.272952;-1.36476;0.727048;-1.27295;0.272952;
959;0.958;-0.266902;-1.33451;0.733098;-1.2669;0.266902;
960;0.959;-0.260842;-1.30421;0.739158;-1.26084;0.260842;
961;0.96;-0.254771;-1.27385;0.745229;-1.25477;0.254771;
962;0.961;-0.24869;-1.24345;0.75131;-1.24869;0.24869;
963;0.962;-0.242599;-1.213;0.757401;-1.2426;0.242599;
964;0.963;-0.236499;-1.18249;0.763501;-1.2365;0.236499;
965;0.964;-0.230389;-1.15195;0.769611;-1.23039;0.230389;
966;0.965;-0.224271;-1.12135;0.775729;-1.22427;0.224271;
967;0.966;-0.218143;-1.09072;0.781857;-1.21814;0.218143;
968;0.967;-0.212007;-1.06004;0.787993;-1.21201;0.212007;
969;0.968;-0.205863;-1.02931;0.794137;-1.20586;0.205863;
970;0.969;-0.19971;-0.99855;0.80029;-1.19971;0.19971;
971;0.97;-0.193549;-0.967747;0.806451;-1.19355;0.193549;
972;0.971;-0.187381;-0.936907;0.812619;-1.18738;0.187381;
973;0.972;-0.181206;-0.906029;0.818794;-1.18121;0.181206;
974;0.973;-0.175023;-0.875115;0.824977;-1.17502;0.175023;
975;0.974;-0.168833;-0.844167;0.831167;-1.16883;0.168833;
976;0.975;-0.162637;-0.813186;0.837363;-1.16264;0.162637;
977;0.976;-0.156434;-0.782172;0.843566;-1.15643;0.156434;
978;0.977;-0.150226;-0.751128;0.849774;-1.15023;0.150226;
979;0.978;-0.144011;-0.720054;0.855989;-1.14401;0.144011;
980;0.979;-0.13779;-0.688951;0.86221;-1.13779;0.13779;
981;0.98;-0.131564;-0.657822;0.868436;-1.13156;0.131564;
982;0.981;-0.125333;-0.626666;0.874667;-1.12533;0.125333;
983;0.982;-0.119097;-0.595486;0.880903;-1.1191;0.119097;
984;0.983;-0.112856;-0.564282;0.887144;-1.11286;0.112856;
985;0.984;-0.106611;-0.533056;0.893389;-1.10661;0.106611;
986;0.985;-0.100362;-0.501809;0.899638;-1.10036;0.100362;
987;0.986;-0.0941083;-0.470542;0.905892;-1.09411;0.0941083;
988;0.987;-0.0878512;-0.439256;0.912149;-1.08785;0.0878512;
989;0.988;-0.0815906;-0.407953;0.918409;-1.08159;0.0815906;
990;0.989;-0.0753268;-0.376634;0.924673;-1.07533;0.0753268;
991;0.99;-0.06906;-0.3453;0.93094;-1.06906;0.06906;
992;0.991;-0.0627905;-0.313953;0.937209;-1.06279;0.0627905;
993;0.992;-0.0565185;-0.282593;0.943481;-1.05652;0.0565185;
994;0.993;-0.0502443;-0.251222;0.949756;-1.05024;0.0502443;
995;0.994;-0.0439681;-0.219841;0.956032;-1.04397;0.0439681;
996;0.995;-0.0376902;-0.188451;0.96231;-1.03769;0.0376902;
997;0.996;-0.0314108;-0.157054;0.968589;-1.03141;0.0314108;
998;0.997;-0.0251301;-0.12565;0.97487;-1.02513;0.0251301;
999;0.998;-0.0188484;-0.0942422;0.981152;-1.01885;0.0188484;
1000;0.999;-0.012566;-0.0628302;0.987434;-1.01257;0.012566;
1001;1;-0.00628314;-0.0314157;0.993717;-1.00628;0.00628314;
1002;1.001;0;0;1;-1;0;
1003;1.002;0.00628314;0.0314157;1.00628;-0.993717;-0.00628314;
1004;1.003;0.012566;0.0628302;1.01257;-0.987434;-0.012566;
1005;1.004;0.0188484;0.0942422;1.01885;-0.981152;-0.0188484;
1006;1.005;0.0251301;0.12565;1.02513;-0.97487;-0.0251301;
1007;1.006;0.0314108;0.157054;1.03141;-0.968589;-0.0314108;
1008;1.007;0.0376902;0.188451;1.03769;-0.96231;-0.0376902;
1009;1.008;0.0439681;0.219841;1.04397;-0.956032;-0.0439681;
1010;1.009;0.0502443;0.251222;1.05024;-0.949756;-0.0502443;
1011;1.01;0.0565185;0.282593;1.05652;-0.943481;-0.0565185;
1012;1.011;0.0627905;0.313953;1.06279;-0.937209;-0.0627905;
1013;1.012;0.06906;0.3453;1.06906;-0.93094;-0.06906;
1014;1.013;0.0753268;0.376634;1.07533;-0.924673;-0.0753268;
1015;1.014;0.0815906;0.407953;1.08159;-0.918409;-0.0815906;
1016;1.015;0.0878512;0.439256;1.08785;-0.912149;-0.0878512;
1017;1.016;0.0941083;0.470542;1.09411;-0.905892;-0.0941083;
1018;1.017;0.100362;0.501809;1.10036;-0.899638;-0.100362;
1019;1.018;0.106611;0.533056;1.10661;-0.893389;-0.106611;
1020;1.019;0.112856;0.564282;1.11286;-0.887144;-0.112856;
1021;1.02;0.119097;0.595486;1.1191;-0.880903;-0.119097;
1022;1.021;0.125333;0.626666;1.12533;-0.874667;-0.125333;
1023;1.022;0.131564;0.657822;1.13156;-0.868436;-0.131564;
1024;1.023;0.13779;0.688951;1.13779;-0.86221;-0.13779;
1025;1.024;0.144011;0.720054;1.14401;-0.855989;-0.144011;
1026;1.025;0.150226;0.751128;1.15023;-0.849774;-0.150226;
1027;1.026;0.156434;0.782172;1.15643;-0.843566;-0.156434;
1028;1.027;0.162637;0.813186;1.16264;-0.837363;-0.162637;
1029;1.028;0.168833;0.844167;1.16883;-0.831167;-0.168833;
1030;1.029;0.175023;0.875115;1.17502;-0.824977;-0.175023;
1031;1.03;0.181206;0.906029;1.18121;-0.818794;-0.181206;
1032;1.031;0.187381;0.936907;1.18738;-0.812619;-0.187381;
1033;1.032;0.193549;0.967747;1.19355;-0.806451;-0.193549;
1034;1.033;0.19971;0.99855;1.19971;-0.80029;-0.19971;
1035;1.034;0.205863;1.02931;1.20586;-0.794137;-0.205863;
1036;1.035;0.212007;1.06004;1.21201;-0.787993;-0.212007;
1037;1.036;0.218143;1.09072;1.21814;-0.781857;-0.218143;
1038;1.037;0.224271;1.12135;1.22427;-0.775729;-0.224271;
1039;1.038;0.230389;1.15195;1.23039;-0.769611;-0.230389;
1040;1.039;0.236499;1.18249;1.2365;-0.763501;-0.236499;
1041;1.04;0.242599;1.213;1.2426;-0.757401;-0.242599;
1042;1.041;0.24869;1.24345;1.24869;-0.75131;-0.24869;
1043;1.042;0.254771;1.27385;1.25477;-0.745229;-0.254771;
1044;1.043;0.260842;1.30421;1.26084;-0.739158;-0.260842;
1045;1.044;0.266902;1.33451;1.2669;-0.733098;-0.266902;
1046;1.045;0.272952;1.36476;1.27295;-0.727048;-0.272952;
1047;1.046;0.278991;1.39496;1.27899;-0.721009;-0.278991;
1048;1.047;0.285019;1.4251;1.28502;-0.714981;-0.285019;
1049;1.048;0.291036;1.45518;1.29104;-0.708964;-0.291036;
1050;1.049;0.297042;1.48521;1.29704;-0.702958;-0.297042;
1051;1.05;0.303035;1.51518;1.30304;-0.696965;-0.303035;
1052;1.051;0.309017;1.54508;1.30902;-0.690983;-0.309017;
1053;1.052;0.314987;1.57493;1.31499;-0.685013;-0.314987;
1054;1.053;0.320944;1.60472;1.32094;-0.679056;-0.320944;
1055;1.054;0.326888;1.63444;1.32689;-0.673112;-0.326888;
1056;1.055;0.33282;1.6641;1.33282;-0.66718;-0.33282;
1057;1.056;0.338738;1.69369;1.33874;-0.661262;-0.338738;
1058;1.057;0.344643;1.72321;1.34464;-0.655357;-0.344643;
1059;1.058;0.350534;1.75267;1.35053;-0.649466;-0.350534;
1060;1.059;0.356412;1.78206;1.35641;-0.643588;-0.356412;
1061;1.06;0.362275;1.81138;1.36228;-0.637725;-0.362275;
1062;1.061;0.368125;1.84062;1.36812;-0.631875;-0.368125;
1063;1.062;0.373959;1.8698;1.37396;-0.626041;-0.373959;
1064;1.063;0.379779;1.8989;1.37978;-0.620221;-0.379779;
1065;1.064;0.385584;1.92792;1.38558;-0.614416;-0.385584;
1066;1.065;0.391374;1.95687;1.39137;-0.608626;-0.391374;
1067;1.066;0.397148;1.98574;1.39715;-0.602852;-0.397148;
1068;1.067;0.402906;2.01453;1.40291;-0.597094;-0.402906;
1069;1.068;0.408649;2.04325;1.40865;-0.591351;-0.408649;
1070;1.069;0.414376;2.07188;1.41438;-0.585624;-0.414376;
1071;1.07;0.420086;2.10043;1.42009;-0.579914;-0.420086;
1072;1.071;0.425779;2.1289;1.42578;-0.574221;-0.425779;
1073;1.072;0.431456;2.15728;1.43146;-0.568544;-0.431456;
1074;1.073;0.437116;2.18558;1.43712;-0.562884;-0.437116;
1075;1.074;0.442758;2.21379;1.44276;-0.557242;-0.442758;
1076;1.075;0.448383;2.24192;1.44838;-0.551617;-0.448383;
1077;1.076;0.45399;2.26995;1.45399;-0.54601;-0.45399;
1078;1.077;0.45958;2.2979;1.45958;-0.54042;-0.45958;
1079;1.078;0.465151;2.32576;1.46515;-0.534849;-0.465151;
1080;1.079;0.470704;2.35352;1.4707;-0.529296;-0.470704;
1081;1.08;0.476238;2.38119;1.47624;-0.523762;-0.476238;
1082;1.081;0.481754;2.40877;1.48175;-0.518246;-0.481754;
1083;1.082;0.48725;2.43625;1.48725;-0.51275;-0.48725;
1084;1.083;0.492727;2.46364;1.49273;-0.507273;-0.492727;
1085;1.084;0.498185;2.49093;1.49819;-0.501815;-0.498185;
1086;1.085;0.503623;2.51812;1.50362;-0.496377;-0.503623;
1087;1.086;0.509041;2.54521;1.50904;-0.490959;-0.509041;
1088;1.087;0.51444;2.5722;1.51444;-0.48556;-0.51444;
1089;1.088;0.519817;2.59909;1.51982;-0.480183;-0.519817;
1090;1.089;0.525175;2.62587;1.52517;-0.474825;-0.525175;
1091;1.09;0.530511;2.65256;1.53051;-0.469489;-0.530511;
1092;1.091;0.535827;2.67913;1.53583;-0.464173;-0.535827;
1093;1.092;0.541121;2.70561;1.54112;-0.458879;-0.541121;
1094;1.093;0.546394;2.73197;1.54639;-0.453606;-0.546394;
1095;1.094;0.551646;2.75823;1.55165;-0.448354;-0.551646;
1096;1.095;0.556876;2.78438;1.55688;-0.443124;-0.556876;
1097;1.096;0.562083;2.81042;1.56208;-0.437917;-0.562083;
1098;1.097;0.567269;2.83634;1.56727;-0.432731;-0.567269;
1099;1.098;0.572432;2.86216;1.57243;-0.427568;-0.572432;
1100;1.099;0.577573;2.88786;1.57757;-0.422427;-0.577573;
1101;1.1;0.58269;2.91345;1.58269;-0.41731;-0.58269;
1102;1.101;0.587785;2.93893;1.58779;-0.412215;-0.587785;
1103;1.102;0.592857;2.96428;1.59286;-0.407143;-0.592857;
1104;1.103;0.597905;2.98952;1.5979;-0.402095;-0.597905;
1105;1.104;0.60293;3.01465;1.60293;-0.39707;-0.60293;
1106;1.105;0.60793;3.03965;1.60793;-0.39207;-0.60793;
1107;1.106;0.612907;3.06454;1.61291;-0.387093;-0.612907;
1108;1.107;0.61786;3.0893;1.61786;-0.38214;-0.61786;
1109;1.108;0.622788;3.11394;1.62279;-0.377212;-0.622788;
1110;1.109;0.627691;3.13846;1.62769;-0.372309;-0.627691;
1111;1.11;0.63257;3.16285;1.63257;-0.36743;-0.63257;
1112;1.111;0.637424;3.18712;1.63742;-0.362576;-0.637424;
1113;1.112;0.642253;3.21126;1.64225;-0.357747;-0.642253;
1114;1.113;0.647056;3.23528;1.64706;-0.352944;-0.647056;
1115;1.114;0.651834;3.25917;1.65183;-0.348166;-0.651834;
1116;1.115;0.656586;3.28293;1.65659;-0.343414;-0.656586;
1117;1.116;0.661312;3.30656;1.66131;-0.338688;-0.661312;
1118;1.117;0.666012;3.33006;1.66601;-0.333988;-0.666012;
1119;1.118;0.670686;3.35343;1.67069;-0.329314;-0.670686;
1120;1.119;0.675333;3.37666;1.67533;-0.324667;-0.675333;
1121;1.12;0.679953;3.39977;1.67995;-0.320047;-0.679953;
1122;1.121;0.684547;3.42274;1.68455;-0.315453;-0.684547;
1123;1.122;0.689114;3.44557;1.68911;-0.310886;-0.689114;
1124;1.123;0.693653;3.46827;1.69365;-0.306347;-0.693653;
1125;1.124;0.698165;3.49083;1.69817;-0.301835;-0.698165;
1126;1.125;0.70265;3.51325;1.70265;-0.29735;-0.70265;
1127;1.126;0.707107;3.53553;1.70711;-0.292893;-0.707107;
1128;1.127;0.711536;3.55768;1.71154;-0.288464;-0.711536;
1129;1.128;0.715936;3.57968;1.71594;-0.284064;-0.715936;
1130;1.129;0.720309;3.60155;1.72031;-0.279691;-0.720309;
1131;1.13;0.724653;3.62327;1.72465;-0.275347;-0.724653;
1132;1.131;0.728969;3.64484;1.72897;-0.271031;-0.728969;
1133;1.132;0.733255;3.66628;1.73326;-0.266745;-0.733255;
1134;1.133;0.737513;3.68757;1.73751;-0.262487;-0.737513;
1135;1.134;0.741742;3.70871;1.74174;-0.258258;-0.741742;
1136;1.135;0.745941;3.72971;1.74594;-0.254059;-0.745941;
1137;1.136;0.750111;3.75056;1.75011;-0.249889;-0.750111;
1138;1.137;0.754251;3.77126;1.75425;-0.245749;-0.754251;
1139;1.138;0.758362;3.79181;1.75836;-0.241638;-0.758362;
1140;1.139;0.762443;3.81221;1.76244;-0.237557;-0.762443;
1141;1.14;0.766493;3.83247;1.76649;-0.233507;-0.766493;
1142;1.141;0.770513;3.85257;1.77051;-0.229487;-0.770513;
1143;1.142;0.774503;3.87252;1.7745;-0.225497;-0.774503;
1144;1.143;0.778462;3.89231;1.77846;-0.221538;-0.778462;
1145;1.144;0.782391;3.91195;1.78239;-0.217609;-0.782391;
1146;1.145;0.786288;3.93144;1.78629;-0.213712;-0.786288;
1147;1.146;0.790155;3.95078;1.79016;-0.209845;-0.790155;
1148;1.147;0.79399;3.96995;1.79399;-0.20601;-0.79399;
1149;1.148;0.797794;3.98897;1.79779;-0.202206;-0.797794;
1150;1.149;0.801567;4.00783;1.80157;-0.198433;-0.801567;
1151;1.15;0.805308;4.02654;1.80531;-0.194692;-0.805308;
1152;1.151;0.809017;4.04508;1.80902;-0.190983;-0.809017;
1153;1.152;0.812694;4.06347;1.81269;-0.187306;-0.812694;
1154;1.153;0.816339;4.0817;1.81634;-0.183661;-0.816339;
1155;1.154;0.819952;4.09976;1.81995;-0.180048;-0.819952;
1156;1.155;0.823533;4.11766;1.82353;-0.176467;-0.823533;
1157;1.156;0.827081;4.1354;1.82708;-0.172919;-0.827081;
1158;1.157;0.830596;4.15298;1.8306;-0.169404;-0.830596;
1159;1.158;0.834078;4.17039;1.83408;-0.165922;-0.834078;
1160;1.159;0.837528;4.18764;1.83753;-0.162472;-0.837528;
1161;1.16;0.840945;4.20472;1.84094;-0.159055;-0.840945;
1162;1.161;0.844328;4.22164;1.84433;-0.155672;-0.844328;
1163;1.162;0.847678;4.23839;1.84768;-0.152322;-0.847678;
1164;1.163;0.850994;4.25497;1.85099;-0.149006;-0.850994;
1165;1.164;0.854277;4.27139;1.85428;-0.145723;-0.854277;
1166;1.165;0.857527;4.28763;1.85753;-0.142473;-0.857527;
1167;1.166;0.860742;4.30371;1.86074;-0.139258;-0.860742;
1168;1.167;0.863923;4.31962;1.86392;-0.136077;-0.863923;
1169;1.168;0.867071;4.33535;1.86707;-0.132929;-0.867071;
1170;1.169;0.870184;4.35092;1.87018;-0.129816;-0.870184;
1171;1.17;0.873262;4.36631;1.87326;-0.126738;-0.873262;
1172;1.171;0.876307;4.38153;1.87631;-0.123693;-0.876307;
1173;1.172;0.879316;4.39658;1.87932;-0.120684;-0.879316;
1174;1.173;0.882291;4.41146;1.88229;-0.117709;-0.882291;
1175;1.174;0.885231;4.42616;1.88523;-0.114769;-0.885231;
1176;1.175;0.888136;4.44068;1.88814;-0.111864;-0.888136;
1177;1.176;0.891007;4.45503;1.89101;-0.108993;-0.891007;
1178;1.177;0.893841;4.46921;1.89384;-0.106159;-0.893841;
1179;1.178;0.896641;4.48321;1.89664;-0.103359;-0.896641;
1180;1.179;0.899405;4.49703;1.89941;-0.100595;-0.899405;
1181;1.18;0.902134;4.51067;1.90213;-0.097866;-0.902134;
1182;1.181;0.904827;4.52414;1.90483;-0.0951729;-0.904827;
1183;1.182;0.907484;4.53742;1.90748;-0.0925156;-0.907484;
1184;1.183;0.910106;4.55053;1.91011;-0.089894;-0.910106;
1185;1.184;0.912692;4.56346;1.91269;-0.0873084;-0.912692;
1186;1.185;0.915241;4.57621;1.91524;-0.0847588;-0.915241;
1187;1.186;0.917755;4.58877;1.91775;-0.0822454;-0.917755;
1188;1.187;0.920232;4.60116;1.92023;-0.0797682;-0.920232;
1189;1.188;0.922673;4.61336;1.92267;-0.0773273;-0.922673;
1190;1.189;0.925077;4.62539;1.92508;-0.0749228;-0.925077;
1191;1.19;0.927445;4.63723;1.92745;-0.0725548;-0.927445;
1192;1.191;0.929776;4.64888;1.92978;-0.0702235;-0.929776;
1193;1.192;0.932071;4.66036;1.93207;-0.0679289;-0.932071;
1194;1.193;0.934329;4.67164;1.93433;-0.0656711;-0.934329;
1195;1.194;0.93655;4.68275;1.93655;-0.0634501;-0.93655;
1196;1.195;0.938734;4.69367;1.93873;-0.0612661;-0.938734;
